id_nota,id_matricula,tipo_avaliacao,valor_nota
5614,3314,P2,8.6
5615,6580,P1,7.9
5616,6580,P2,7.8
5617,7299,P1,6.8
5618,7299,P2,6.7
5619,1794,P1,8.4
5620,1794,P2,8.2
5621,7644,P1,8.8
5622,7644,P2,9.5
5623,5200,P1,8.0
5624,5200,P2,9.8
5625,1482,P1,6.0
5626,1482,P2,9.4
5627,6496,P1,8.3
5628,6496,P2,7.8
5629,2161,P1,3.0
5630,2161,P2,4.7
5631,3096,P1,3.2
5632,3096,P2,10.0
5633,8377,P1,5.2
5634,8377,P2,8.1
5635,3033,P1,5.4
5636,3033,P2,9.4
5637,7141,P1,7.2
5638,7141,P2,6.8
5639,9228,P1,3.9
5640,9228,P2,5.3
5641,477,P1,3.4
5642,477,P2,4.5
5643,5984,P1,4.0
5644,5984,P2,9.2
5645,2367,P1,5.6
5646,2367,P2,9.3
5647,6215,P1,5.8
5648,6215,P2,6.9
5649,6020,P1,4.5
5650,6020,P2,6.3
5651,8873,P1,8.0
5652,8873,P2,9.6
5653,9032,P1,9.1
5654,9032,P2,6.6
5655,9971,P1,6.9
5656,9971,P2,4.6
5657,327,P1,9.2
5658,327,P2,8.5
5659,7247,P1,7.0
5660,7247,P2,8.9
5661,7352,P1,9.1
5662,7352,P2,5.6
5663,4,P1,3.9
5664,4,P2,8.6
5665,8459,P1,7.2
5666,8459,P2,7.0
5667,589,P1,7.1
5668,589,P2,7.9
5669,1464,P1,5.1
5670,1464,P2,9.5
5671,401,P1,7.7
5672,401,P2,5.5
5673,3285,P1,6.7
5674,3285,P2,7.9
5675,9103,P1,9.1
5676,9103,P2,6.1
5677,1131,P1,9.2
5678,1131,P2,9.2
5679,7698,P1,6.8
5680,7698,P2,5.6
5681,3139,P1,4.8
5682,3139,P2,8.3
5683,119,P1,8.7
5684,119,P2,8.8
5685,3468,P1,8.8
5686,3468,P2,6.8
5687,1730,P1,4.3
5688,1730,P2,8.5
5689,3566,P1,4.1
5690,3566,P2,7.6
5691,8625,P1,4.8
5692,8625,P2,8.5
5693,4594,P1,9.0
5694,4594,P2,6.9
5695,3922,P1,5.2
5696,3922,P2,4.1
5697,8028,P1,6.9
5698,8028,P2,9.9
5699,5243,P1,5.6
5700,5243,P2,9.0
5701,1492,P1,4.6
5702,1492,P2,9.8
5703,6493,P1,3.7
5704,6493,P2,5.7
5705,7423,P1,4.6
5706,7423,P2,6.1
5707,5115,P1,9.1
5708,5115,P2,7.7
5709,8619,P1,3.6
5710,8619,P2,4.3
5711,907,P1,7.4
5712,907,P2,9.1
5713,100,P1,8.9
5714,100,P2,6.3
5715,3668,P1,8.7
5716,3668,P2,4.7
5717,8957,P1,5.4
5718,8957,P2,8.2
5719,8740,P1,6.0
5720,8740,P2,4.8
5721,3653,P1,7.1
5722,3653,P2,4.5
5723,9550,P1,3.7
5724,9550,P2,8.3
5725,5898,P1,4.4
5726,5898,P2,6.1
5727,8825,P1,7.6
5728,8825,P2,7.6
5729,923,P1,9.2
5730,923,P2,5.2
5731,3739,P1,6.9
5732,3739,P2,7.1
5733,5754,P1,6.1
5734,5754,P2,10.0
5735,4071,P1,3.2
5736,4071,P2,7.5
5737,2091,P1,6.0
5738,2091,P2,9.5
5739,3550,P1,7.4
5740,3550,P2,4.6
5741,6426,P1,9.1
5742,6426,P2,9.2
5743,2159,P1,8.2
5744,2159,P2,4.5
5745,6356,P1,4.2
5746,6356,P2,9.6
5747,761,P1,7.6
5748,761,P2,6.0
5749,3698,P1,9.1
5750,3698,P2,9.8
5751,3660,P1,6.4
5752,3660,P2,9.2
5753,7534,P1,5.0
5754,7534,P2,6.3
5755,2737,P1,9.5
5756,2737,P2,4.0
5757,1285,P1,7.4
5758,1285,P2,5.1
5759,8734,P1,7.6
5760,8734,P2,6.4
5761,4404,P1,6.8
5762,4404,P2,8.3
5763,7629,P1,4.9
5764,7629,P2,6.0
5765,446,P1,8.9
5766,446,P2,6.6
5767,2978,P1,5.0
5768,2978,P2,7.4
5769,7868,P1,8.9
5770,7868,P2,5.9
5771,3973,P1,9.1
5772,3973,P2,7.1
5773,4561,P1,5.3
5774,4561,P2,5.2
5775,7091,P1,8.4
5776,7091,P2,8.9
5777,6467,P1,4.6
5778,6467,P2,5.6
5779,4116,P1,8.4
5780,4116,P2,4.2
5781,7259,P1,3.8
5782,7259,P2,9.1
5783,696,P1,3.7
5784,696,P2,5.9
5785,1496,P1,4.1
5786,1496,P2,5.6
5787,5556,P1,3.5
5788,5556,P2,9.1
5789,8640,P1,8.7
5790,8640,P2,7.1
5791,7978,P1,7.1
5792,7978,P2,7.9
5793,1455,P1,8.6
5794,1455,P2,9.0
5795,8026,P1,3.3
5796,8026,P2,5.7
5797,2311,P1,3.2
5798,2311,P2,8.7
5799,6160,P1,7.0
5800,6160,P2,4.3
5801,5969,P1,6.9
5802,5969,P2,8.4
5803,7026,P1,7.7
5804,7026,P2,4.9
5805,4012,P1,3.7
5806,4012,P2,6.8
5807,4645,P1,5.8
5808,4645,P2,9.3
5809,6125,P1,5.0
5810,6125,P2,5.1
5811,3299,P1,4.4
5812,3299,P2,6.2
5813,1960,P1,6.7
5814,1960,P2,9.6
5815,971,P1,4.6
5816,971,P2,5.0
5817,1727,P1,9.2
5818,1727,P2,6.9
5819,4811,P1,7.6
5820,4811,P2,7.1
5821,3852,P1,3.3
5822,3852,P2,9.1
5823,2507,P1,8.7
5824,2507,P2,4.5
5825,6612,P1,8.9
5826,6612,P2,6.7
5827,6367,P1,4.7
5828,6367,P2,5.4
5829,5602,P1,6.1
5830,5602,P2,6.2
5831,2177,P1,5.9
5832,2177,P2,8.5
5833,9377,P1,9.0
5834,9377,P2,8.4
5835,1620,P1,6.8
5836,1620,P2,8.9
5837,4739,P1,8.4
5838,4739,P2,7.8
5839,3869,P1,3.7
5840,3869,P2,7.5
5841,9541,P1,4.2
5842,9541,P2,8.1
5843,4110,P1,5.9
5844,4110,P2,9.2
5845,3065,P1,4.5
5846,3065,P2,9.4
5847,2961,P1,3.6
5848,2961,P2,7.1
5849,3469,P1,7.9
5850,3469,P2,8.3
5851,8184,P1,3.9
5852,8184,P2,6.2
5853,4024,P1,8.8
5854,4024,P2,6.4
5855,3286,P1,8.4
5856,3286,P2,4.5
5857,5061,P1,7.5
5858,5061,P2,6.8
5859,9937,P1,7.3
5860,9937,P2,5.0
5861,9662,P1,8.8
5862,9662,P2,5.3
5863,4225,P1,5.4
5864,4225,P2,10.0
5865,7866,P1,5.5
5866,7866,P2,8.2
5867,6062,P1,3.1
5868,6062,P2,5.9
5869,1994,P1,8.4
5870,1994,P2,6.5
5871,1929,P1,8.0
5872,1929,P2,4.7
5873,9682,P1,4.8
5874,9682,P2,7.2
5875,9619,P1,3.6
5876,9619,P2,5.8
5877,8606,P1,7.2
5878,8606,P2,7.8
5879,9,P1,6.4
5880,9,P2,9.5
5881,4867,P1,9.2
5882,4867,P2,5.6
5883,9013,P1,7.8
5884,9013,P2,7.4
5885,5053,P1,5.7
5886,5053,P2,4.5
5887,9072,P1,9.4
5888,9072,P2,6.7
5889,3654,P1,7.8
5890,3654,P2,6.4
5891,3702,P1,6.3
5892,3702,P2,4.1
5893,2656,P1,6.9
5894,2656,P2,6.6
5895,3474,P1,4.6
5896,3474,P2,6.2
5897,3052,P1,7.2
5898,3052,P2,4.3
5899,459,P1,8.6
5900,459,P2,7.3
5901,1446,P1,6.4
5902,1446,P2,4.3
5903,7870,P1,8.4
5904,7870,P2,6.1
5905,4440,P1,3.6
5906,4440,P2,7.3
5907,7482,P1,3.5
5908,7482,P2,7.9
5909,435,P1,7.4
5910,435,P2,7.9
5911,2599,P1,4.5
5912,2599,P2,5.1
5913,4240,P1,5.0
5914,4240,P2,9.9
5915,9157,P1,7.8
5916,9157,P2,5.6
5917,9095,P1,8.9
5918,9095,P2,4.9
5919,8221,P1,6.1
5920,8221,P2,7.9
5921,8052,P1,5.1
5922,8052,P2,7.6
5923,7822,P1,5.0
5924,7822,P2,7.3
5925,5079,P1,8.5
5926,5079,P2,6.1
5927,4721,P1,8.0
5928,4721,P2,8.0
5929,7584,P1,4.2
5930,7584,P2,8.4
5931,2258,P1,4.0
5932,2258,P2,8.9
5933,1323,P1,5.3
5934,1323,P2,8.3
5935,6469,P1,7.5
5936,6469,P2,5.6
5937,8677,P1,3.6
5938,8677,P2,8.9
5939,3879,P1,7.2
5940,3879,P2,9.0
5941,9578,P1,8.3
5942,9578,P2,5.4
5943,9124,P1,4.8
5944,9124,P2,6.8
5945,8019,P1,3.9
5946,8019,P2,7.7
5947,4016,P1,4.8
5948,4016,P2,6.1
5949,7901,P1,5.8
5950,7901,P2,5.6
5951,2395,P1,3.3
5952,2395,P2,6.7
5953,2704,P1,9.0
5954,2704,P2,10.0
5955,5077,P1,3.7
5956,5077,P2,5.3
5957,1972,P1,7.3
5958,1972,P2,6.6
5959,3150,P1,6.9
5960,3150,P2,5.0
5961,2735,P1,8.1
5962,2735,P2,7.4
5963,7158,P1,8.4
5964,7158,P2,8.6
5965,5824,P1,8.2
5966,5824,P2,4.0
5967,5507,P1,7.5
5968,5507,P2,4.9
5969,7955,P1,7.4
5970,7955,P2,7.0
5971,9110,P1,6.1
5972,9110,P2,5.1
5973,131,P1,8.0
5974,131,P2,4.1
5975,9086,P1,8.8
5976,9086,P2,4.8
5977,1805,P1,9.3
5978,1805,P2,5.4
5979,6172,P1,8.6
5980,6172,P2,6.5
5981,6556,P1,4.9
5982,6556,P2,5.8
5983,9626,P1,6.3
5984,9626,P2,7.3
5985,9673,P1,3.1
5986,9673,P2,9.4
5987,1463,P1,9.5
5988,1463,P2,5.3
5989,6180,P1,7.5
5990,6180,P2,9.4
5991,9867,P1,8.4
5992,9867,P2,5.2
5993,7471,P1,4.1
5994,7471,P2,6.1
5995,8733,P1,9.3
5996,8733,P2,8.0
5997,1137,P1,7.1
5998,1137,P2,6.0
5999,417,P1,7.2
6000,417,P2,5.4
6001,3416,P1,9.4
6002,3416,P2,7.5
6003,9034,P1,5.4
6004,9034,P2,4.4
6005,8004,P1,3.6
6006,8004,P2,7.3
6007,5632,P1,6.1
6008,5632,P2,6.6
6009,7896,P1,8.1
6010,7896,P2,6.5
6011,797,P1,5.8
6012,797,P2,7.4
6013,2743,P1,6.9
6014,2743,P2,5.9
6015,1205,P1,8.1
6016,1205,P2,9.5
6017,3516,P1,5.3
6018,3516,P2,8.3
6019,9021,P1,3.6
6020,9021,P2,6.2
6021,8175,P1,3.2
6022,8175,P2,8.3
6023,3836,P1,4.4
6024,3836,P2,6.7
6025,8210,P1,4.6
6026,8210,P2,4.5
6027,6456,P1,6.1
6028,6456,P2,5.2
6029,9171,P1,3.6
6030,9171,P2,8.6
6031,9499,P1,8.9
6032,9499,P2,5.9
6033,2127,P1,8.7
6034,2127,P2,9.1
6035,3253,P1,4.1
6036,3253,P2,5.6
6037,4980,P1,3.2
6038,4980,P2,4.9
6039,3674,P1,7.7
6040,3674,P2,9.6
6041,2782,P1,6.9
6042,2782,P2,5.1
6043,1230,P1,8.8
6044,1230,P2,8.4
6045,5542,P1,4.1
6046,5542,P2,6.3
6047,6406,P1,8.4
6048,6406,P2,6.9
6049,1791,P1,7.8
6050,1791,P2,5.5
6051,28,P1,9.5
6052,28,P2,4.4
6053,4817,P1,7.2
6054,4817,P2,9.4
6055,2712,P1,3.8
6056,2712,P2,6.9
6057,5508,P1,8.3
6058,5508,P2,6.2
6059,5603,P1,8.5
6060,5603,P2,5.4
6061,9017,P1,4.2
6062,9017,P2,6.2
6063,4221,P1,3.9
6064,4221,P2,9.3
6065,1182,P1,6.1
6066,1182,P2,4.5
6067,1580,P1,9.5
6068,1580,P2,4.8
6069,6657,P1,4.7
6070,6657,P2,8.3
6071,520,P1,3.6
6072,520,P2,4.9
6073,4010,P1,3.6
6074,4010,P2,4.2
6075,8280,P1,6.4
6076,8280,P2,6.4
6077,7699,P1,3.5
6078,7699,P2,6.7
6079,6918,P1,7.8
6080,6918,P2,8.0
6081,2696,P1,9.5
6082,2696,P2,5.8
6083,3073,P1,5.9
6084,3073,P2,7.2
6085,2128,P1,5.7
6086,2128,P2,9.6
6087,3382,P1,9.2
6088,3382,P2,9.7
6089,6128,P1,6.4
6090,6128,P2,8.0
6091,3078,P1,5.6
6092,3078,P2,6.8
6093,725,P1,5.8
6094,725,P2,9.4
6095,8882,P1,4.9
6096,8882,P2,6.4
6097,3160,P1,5.3
6098,3160,P2,6.1
6099,1172,P1,9.3
6100,1172,P2,4.8
6101,4375,P1,6.2
6102,4375,P2,8.4
6103,5006,P1,5.9
6104,5006,P2,4.6
6105,7643,P1,9.0
6106,7643,P2,4.0
6107,4963,P1,3.9
6108,4963,P2,8.0
6109,8339,P1,6.8
6110,8339,P2,8.6
6111,4166,P1,4.1
6112,4166,P2,5.2
6113,8894,P1,3.3
6114,8894,P2,7.7
6115,7279,P1,5.2
6116,7279,P2,8.3
6117,6418,P1,8.6
6118,6418,P2,5.1
6119,7467,P1,3.9
6120,7467,P2,9.4
6121,7109,P1,3.5
6122,7109,P2,9.6
6123,3304,P1,6.6
6124,3304,P2,8.7
6125,5809,P1,4.0
6126,5809,P2,7.7
6127,4988,P1,8.8
6128,4988,P2,7.1
6129,9501,P1,6.4
6130,9501,P2,5.4
6131,8725,P1,3.1
6132,8725,P2,4.6
6133,62,P1,6.9
6134,62,P2,6.0
6135,6796,P1,6.2
6136,6796,P2,4.1
6137,1211,P1,5.3
6138,1211,P2,5.0
6139,3901,P1,5.3
6140,3901,P2,4.7
6141,9634,P1,5.1
6142,9634,P2,5.6
6143,1411,P1,5.8
6144,1411,P2,6.1
6145,9348,P1,4.5
6146,9348,P2,4.9
6147,4155,P1,8.0
6148,4155,P2,4.8
6149,3915,P1,5.9
6150,3915,P2,7.9
6151,4059,P1,4.8
6152,4059,P2,4.0
6153,2061,P1,3.1
6154,2061,P2,5.5
6155,7188,P1,4.7
6156,7188,P2,9.4
6157,992,P1,6.6
6158,992,P2,8.5
6159,5280,P1,3.7
6160,5280,P2,9.6
6161,7254,P1,3.1
6162,7254,P2,8.5
6163,81,P1,8.9
6164,81,P2,9.2
6165,3254,P1,6.3
6166,3254,P2,4.9
6167,8718,P1,9.1
6168,8718,P2,4.2
6169,2690,P1,3.6
6170,2690,P2,9.0
6171,5031,P1,5.5
6172,5031,P2,4.2
6173,4951,P1,9.2
6174,4951,P2,6.4
6175,355,P1,6.3
6176,355,P2,9.8
6177,1677,P1,7.2
6178,1677,P2,5.9
6179,8892,P1,6.6
6180,8892,P2,5.2
6181,8005,P1,3.8
6182,8005,P2,5.0
6183,6326,P1,3.7
6184,6326,P2,7.0
6185,3136,P1,3.0
6186,3136,P2,8.0
6187,103,P1,9.2
6188,103,P2,7.6
6189,5972,P1,4.0
6190,5972,P2,5.4
6191,8043,P1,5.9
6192,8043,P2,9.0
6193,1568,P1,9.0
6194,1568,P2,9.1
6195,207,P1,5.7
6196,207,P2,6.0
6197,5918,P1,5.6
6198,5918,P2,7.2
6199,6451,P1,9.2
6200,6451,P2,6.6
6201,6913,P1,4.2
6202,6913,P2,9.1
6203,9857,P1,7.3
6204,9857,P2,7.6
6205,2758,P1,8.0
6206,2758,P2,8.5
6207,6521,P1,9.3
6208,6521,P2,5.0
6209,8833,P1,8.2
6210,8833,P2,8.1
6211,640,P1,6.2
6212,640,P2,9.1
6213,7977,P1,9.1
6214,7977,P2,5.0
6215,9544,P1,8.7
6216,9544,P2,8.3
6217,9918,P1,6.6
6218,9918,P2,4.3
6219,5124,P1,3.7
6220,5124,P2,7.0
6221,2261,P1,8.8
6222,2261,P2,5.1
6223,7900,P1,6.3
6224,7900,P2,4.3
6225,9430,P1,6.8
6226,9430,P2,9.7
6227,9568,P1,8.3
6228,9568,P2,9.4
6229,5872,P1,9.3
6230,5872,P2,4.4
6231,1782,P1,4.8
6232,1782,P2,6.6
6233,1486,P1,7.4
6234,1486,P2,4.2
6235,606,P1,4.1
6236,606,P2,6.3
6237,2432,P1,4.4
6238,2432,P2,8.0
6239,2896,P1,5.1
6240,2896,P2,9.7
6241,8968,P1,3.1
6242,8968,P2,7.3
6243,3547,P1,6.4
6244,3547,P2,6.1
6245,5056,P1,4.7
6246,5056,P2,9.0
6247,367,P1,3.2
6248,367,P2,5.6
6249,2505,P1,9.0
6250,2505,P2,7.5
6251,6949,P1,7.9
6252,6949,P2,5.6
6253,3850,P1,3.1
6254,3850,P2,8.9
6255,3567,P1,5.1
6256,3567,P2,4.1
6257,9519,P1,5.1
6258,9519,P2,8.1
6259,1129,P1,7.0
6260,1129,P2,6.4
6261,6157,P1,5.4
6262,6157,P2,7.6
6263,6965,P1,5.3
6264,6965,P2,4.9
6265,8432,P1,8.4
6266,8432,P2,4.3
6267,1540,P1,7.5
6268,1540,P2,5.3
6269,8841,P1,9.0
6270,8841,P2,5.4
6271,7323,P1,6.7
6272,7323,P2,6.3
6273,7921,P1,9.1
6274,7921,P2,7.5
6275,9022,P1,3.8
6276,9022,P2,5.9
6277,3795,P1,3.7
6278,3795,P2,5.8
6279,338,P1,8.5
6280,338,P2,4.4
6281,8265,P1,6.5
6282,8265,P2,4.4
6283,1708,P1,7.1
6284,1708,P2,5.8
6285,2105,P1,6.7
6286,2105,P2,4.8
6287,9566,P1,5.8
6288,9566,P2,4.1
6289,5668,P1,6.4
6290,5668,P2,7.5
6291,2901,P1,5.1
6292,2901,P2,6.0
6293,4676,P1,7.8
6294,4676,P2,8.3
6295,3307,P1,6.4
6296,3307,P2,8.9
6297,6622,P1,3.3
6298,6622,P2,4.8
6299,9481,P1,6.3
6300,9481,P2,6.4
6301,5586,P1,6.6
6302,5586,P2,5.4
6303,5207,P1,3.7
6304,5207,P2,6.0
6305,5067,P1,8.2
6306,5067,P2,9.0
6307,3527,P1,9.4
6308,3527,P2,5.5
6309,3238,P1,7.8
6310,3238,P2,7.3
6311,1771,P1,8.9
6312,1771,P2,7.3
6313,7979,P1,5.3
6314,7979,P2,8.0
6315,9934,P1,5.2
6316,9934,P2,4.5
6317,4930,P1,7.6
6318,4930,P2,8.5
6319,10002,P1,6.0
6320,10002,P2,4.1
6321,1629,P1,9.1
6322,1629,P2,9.7
6323,6911,P1,8.6
6324,6911,P2,4.6
6325,6523,P1,3.7
6326,6523,P2,8.7
6327,4141,P1,5.8
6328,4141,P2,8.3
6329,2904,P1,3.8
6330,2904,P2,4.5
6331,403,P1,8.2
6332,403,P2,6.6
6333,7096,P1,7.1
6334,7096,P2,9.8
6335,7305,P1,5.3
6336,7305,P2,5.4
6337,3874,P1,6.9
6338,3874,P2,9.5
6339,4515,P1,5.2
6340,4515,P2,4.7
6341,3631,P1,3.0
6342,3631,P2,8.5
6343,5350,P1,6.1
6344,5350,P2,4.2
6345,587,P1,7.2
6346,587,P2,4.7
6347,8907,P1,4.2
6348,8907,P2,7.1
6349,4301,P1,8.0
6350,4301,P2,9.0
6351,7446,P1,3.0
6352,7446,P2,4.8
6353,583,P1,5.6
6354,583,P2,8.4
6355,1669,P1,7.0
6356,1669,P2,6.4
6357,7913,P1,7.9
6358,7913,P2,9.6
6359,4029,P1,5.7
6360,4029,P2,9.7
6361,3555,P1,3.9
6362,3555,P2,4.5
6363,3283,P1,8.3
6364,3283,P2,4.3
6365,7577,P1,7.0
6366,7577,P2,4.2
6367,4261,P1,9.3
6368,4261,P2,5.8
6369,7119,P1,3.7
6370,7119,P2,7.6
6371,3683,P1,7.7
6372,3683,P2,5.6
6373,7511,P1,8.0
6374,7511,P2,9.7
6375,8791,P1,3.1
6376,8791,P2,6.4
6377,1161,P1,6.1
6378,1161,P2,5.9
6379,1506,P1,3.5
6380,1506,P2,9.0
6381,800,P1,4.9
6382,800,P2,5.6
6383,5733,P1,4.3
6384,5733,P2,5.4
6385,1779,P1,8.3
6386,1779,P2,9.4
6387,6068,P1,3.6
6388,6068,P2,5.1
6389,5485,P1,3.4
6390,5485,P2,7.5
6391,1690,P1,7.7
6392,1690,P2,4.9
6393,3908,P1,6.8
6394,3908,P2,9.7
6395,5859,P1,7.5
6396,5859,P2,6.8
6397,7176,P1,4.3
6398,7176,P2,8.9
6399,6265,P1,3.3
6400,6265,P2,9.7
6401,666,P1,8.4
6402,666,P2,5.3
6403,385,P1,5.6
6404,385,P2,8.2
6405,7877,P1,8.1
6406,7877,P2,8.6
6407,6563,P1,5.1
6408,6563,P2,4.4
6409,9368,P1,3.1
6410,9368,P2,9.8
6411,124,P1,6.4
6412,124,P2,6.0
6413,1002,P1,8.0
6414,1002,P2,6.5
6415,538,P1,3.2
6416,538,P2,5.3
6417,8535,P1,6.9
6418,8535,P2,6.4
6419,400,P1,7.4
6420,400,P2,4.3
6421,5852,P1,3.8
6422,5852,P2,4.3
6423,1562,P1,4.9
6424,1562,P2,7.1
6425,3127,P1,6.2
6426,3127,P2,5.2
6427,50,P1,3.1
6428,50,P2,6.3
6429,4799,P1,5.4
6430,4799,P2,4.5
6431,9659,P1,8.1
6432,9659,P2,7.9
6433,3997,P1,8.6
6434,3997,P2,4.4
6435,3826,P1,7.9
6436,3826,P2,4.4
6437,5090,P1,6.0
6438,5090,P2,5.7
6439,2587,P1,5.7
6440,2587,P2,7.2
6441,6331,P1,8.8
6442,6331,P2,5.7
6443,2284,P1,3.8
6444,2284,P2,6.8
6445,7972,P1,4.3
6446,7972,P2,8.0
6447,259,P1,5.6
6448,259,P2,7.3
6449,3936,P1,5.8
6450,3936,P2,9.7
6451,7778,P1,9.3
6452,7778,P2,7.5
6453,2483,P1,4.9
6454,2483,P2,8.6
6455,7342,P1,6.6
6456,7342,P2,8.4
6457,4854,P1,8.3
6458,4854,P2,6.0
6459,4463,P1,7.0
6460,4463,P2,7.8
6461,3548,P1,6.6
6462,3548,P2,4.3
6463,9523,P1,8.1
6464,9523,P2,5.9
6465,5642,P1,3.2
6466,5642,P2,5.0
6467,5861,P1,6.5
6468,5861,P2,6.0
6469,1606,P1,6.0
6470,1606,P2,5.7
6471,912,P1,8.0
6472,912,P2,5.5
6473,6819,P1,6.1
6474,6819,P2,8.6
6475,509,P1,6.0
6476,509,P2,8.3
6477,5947,P1,3.2
6478,5947,P2,5.6
6479,1077,P1,8.3
6480,1077,P2,6.5
6481,2096,P1,9.4
6482,2096,P2,5.1
6483,7086,P1,5.0
6484,7086,P2,9.9
6485,1330,P1,8.4
6486,1330,P2,8.9
6487,691,P1,6.7
6488,691,P2,8.7
6489,7405,P1,9.4
6490,7405,P2,6.4
6491,5143,P1,6.3
6492,5143,P2,5.0
6493,7606,P1,8.6
6494,7606,P2,4.6
6495,664,P1,5.9
6496,664,P2,8.7
6497,8633,P1,4.9
6498,8633,P2,5.7
6499,8413,P1,4.2
6500,8413,P2,5.9
6501,4883,P1,5.0
6502,4883,P2,8.3
6503,7253,P1,4.2
6504,7253,P2,6.6
6505,8971,P1,6.7
6506,8971,P2,4.3
6507,8243,P1,4.3
6508,8243,P2,9.0
6509,8911,P1,7.3
6510,8911,P2,7.4
6511,9902,P1,5.6
6512,9902,P2,4.5
6513,1438,P1,9.0
6514,1438,P2,5.1
6515,9088,P1,4.9
6516,9088,P2,5.0
6517,3248,P1,7.7
6518,3248,P2,7.7
6519,4079,P1,5.1
6520,4079,P2,5.9
6521,3441,P1,8.4
6522,3441,P2,6.0
6523,570,P1,9.5
6524,570,P2,8.7
6525,8472,P1,5.8
6526,8472,P2,7.5
6527,9540,P1,4.0
6528,9540,P2,8.5
6529,8648,P1,8.7
6530,8648,P2,6.0
6531,35,P1,7.0
6532,35,P2,9.0
6533,32,P1,4.3
6534,32,P2,6.1
6535,8612,P1,5.2
6536,8612,P2,7.7
6537,4931,P1,3.1
6538,4931,P2,9.8
6539,9589,P1,4.9
6540,9589,P2,4.2
6541,924,P1,9.4
6542,924,P2,9.8
6543,200,P1,4.8
6544,200,P2,4.8
6545,6939,P1,5.3
6546,6939,P2,8.4
6547,8549,P1,3.8
6548,8549,P2,6.0
6549,3463,P1,6.1
6550,3463,P2,9.2
6551,2496,P1,9.0
6552,2496,P2,5.5
6553,5987,P1,3.0
6554,5987,P2,8.5
6555,6903,P1,7.3
6556,6903,P2,4.5
6557,7280,P1,8.3
6558,7280,P2,9.2
6559,2843,P1,7.0
6560,2843,P2,6.0
6561,184,P1,6.3
6562,184,P2,8.5
6563,6798,P1,9.0
6564,6798,P2,4.9
6565,499,P1,7.8
6566,499,P2,7.4
6567,4153,P1,7.4
6568,4153,P2,8.0
6569,7245,P1,5.1
6570,7245,P2,7.3
6571,5214,P1,3.2
6572,5214,P2,5.6
6573,6354,P1,9.2
6574,6354,P2,6.5
6575,5764,P1,5.6
6576,5764,P2,8.8
6577,5784,P1,5.3
6578,5784,P2,6.2
6579,3955,P1,3.2
6580,3955,P2,7.6
6581,920,P1,5.7
6582,920,P2,6.4
6583,3627,P1,3.8
6584,3627,P2,7.1
6585,6238,P1,4.7
6586,6238,P2,4.6
6587,8967,P1,6.6
6588,8967,P2,7.2
6589,7359,P1,3.9
6590,7359,P2,6.6
6591,2866,P1,6.5
6592,2866,P2,9.9
6593,2035,P1,5.1
6594,2035,P2,6.9
6595,6479,P1,3.3
6596,6479,P2,4.4
6597,2618,P1,5.5
6598,2618,P2,6.0
6599,7910,P1,3.0
6600,7910,P2,7.2
6601,1416,P1,3.2
6602,1416,P2,8.4
6603,7017,P1,7.1
6604,7017,P2,5.8
6605,4999,P1,3.3
6606,4999,P2,6.9
6607,8322,P1,8.5
6608,8322,P2,4.4
6609,1816,P1,3.9
6610,1816,P2,6.0
6611,746,P1,4.0
6612,746,P2,7.4
6613,2937,P1,4.0
6614,2937,P2,6.0
6615,6835,P1,4.1
6616,6835,P2,8.7
6617,3477,P1,8.3
6618,3477,P2,4.6
6619,4193,P1,7.4
6620,4193,P2,7.7
6621,7118,P1,8.7
6622,7118,P2,8.5
6623,7302,P1,5.4
6624,7302,P2,9.8
6625,2424,P1,5.5
6626,2424,P2,7.8
6627,785,P1,8.7
6628,785,P2,4.5
6629,9669,P1,6.3
6630,9669,P2,9.7
6631,5514,P1,3.0
6632,5514,P2,5.5
6633,9424,P1,8.9
6634,9424,P2,8.6
6635,7960,P1,5.2
6636,7960,P2,5.6
6637,3641,P1,6.9
6638,3641,P2,4.6
6639,4066,P1,9.2
6640,4066,P2,7.2
6641,551,P1,8.7
6642,551,P2,4.9
6643,9215,P1,7.3
6644,9215,P2,6.2
6645,7040,P1,6.4
6646,7040,P2,6.5
6647,10003,P1,7.3
6648,10003,P2,5.5
6649,1952,P1,3.6
6650,1952,P2,8.3
6651,4580,P1,8.1
6652,4580,P2,8.0
6653,342,P1,6.8
6654,342,P2,7.1
6655,1419,P1,6.0
6656,1419,P2,7.8
6657,1132,P1,5.7
6658,1132,P2,9.2
6659,4256,P1,5.9
6660,4256,P2,5.3
6661,6317,P1,8.4
6662,6317,P2,4.0
6663,1277,P1,7.4
6664,1277,P2,9.0
6665,5828,P1,6.3
6666,5828,P2,5.1
6667,4265,P1,5.5
6668,4265,P2,4.9
6669,9797,P1,5.7
6670,9797,P2,9.4
6671,6433,P1,7.4
6672,6433,P2,6.2
6673,1217,P1,8.7
6674,1217,P2,9.5
6675,2025,P1,5.3
6676,2025,P2,8.8
6677,2383,P1,4.8
6678,2383,P2,4.6
6679,5049,P1,5.8
6680,5049,P2,7.7
6681,1263,P1,6.8
6682,1263,P2,4.4
6683,9463,P1,8.0
6684,9463,P2,6.8
6685,4487,P1,4.6
6686,4487,P2,8.4
6687,5229,P1,7.9
6688,5229,P2,8.9
6689,1247,P1,7.6
6690,1247,P2,7.7
6691,9656,P1,9.2
6692,9656,P2,4.6
6693,2649,P1,3.3
6694,2649,P2,8.2
6695,3,P1,9.1
6696,3,P2,7.9
6697,5345,P1,4.1
