id_matricula,id_aluno,id_turma
9484,1897,82
9485,1897,84
9486,1898,38
9487,1898,39
9488,1898,80
9489,1898,83
9490,1898,84
9491,1899,80
9492,1899,83
9493,1899,37
9494,1899,81
9495,1899,38
9496,1900,80
9497,1900,41
9498,1900,83
9499,1900,81
9500,1900,82
9501,1901,40
9502,1901,79
9503,1901,39
9504,1901,84
9505,1901,83
9506,1902,81
9507,1902,80
9508,1902,84
9509,1902,38
9510,1902,82
9511,1903,40
9512,1903,81
9513,1903,37
9514,1903,79
9515,1903,39
9516,1904,81
9517,1904,82
9518,1904,39
9519,1904,79
9520,1904,80
9521,1905,79
9522,1905,82
9523,1905,84
9524,1905,38
9525,1905,83
9526,1906,79
9527,1906,39
9528,1906,41
9529,1906,42
9530,1906,82
9531,1907,41
9532,1907,38
9533,1907,84
9534,1907,80
9535,1907,37
9536,1908,41
9537,1908,81
9538,1908,39
9539,1908,80
9540,1908,42
9541,1909,84
9542,1909,79
9543,1909,82
9544,1909,40
9545,1909,83
9546,1910,39
9547,1910,41
9548,1910,42
9549,1910,83
9550,1910,84
9551,1911,84
9552,1911,79
9553,1911,41
9554,1911,37
9555,1911,42
9556,1912,83
9557,1912,80
9558,1912,79
9559,1912,42
9560,1912,82
9561,1913,83
9562,1913,40
9563,1913,80
9564,1913,84
9565,1913,79
9566,1914,84
9567,1914,40
9568,1914,39
9569,1914,37
9570,1914,81
9571,1915,80
9572,1915,39
9573,1915,41
9574,1915,84
9575,1915,42
9576,1916,82
9577,1916,37
9578,1916,79
9579,1916,84
9580,1916,40
9581,1917,84
9582,1917,40
9583,1917,83
9584,1917,38
9585,1917,39
9586,1918,37
9587,1918,40
9588,1918,79
9589,1918,39
9590,1918,41
9591,1919,39
9592,1919,40
9593,1919,80
9594,1919,37
9595,1919,79
9596,1920,37
9597,1920,81
9598,1920,39
9599,1920,80
9600,1920,83
9601,1921,41
9602,1921,38
9603,1921,40
9604,1921,79
9605,1921,80
9606,1922,82
9607,1922,84
9608,1922,42
9609,1922,80
9610,1922,41
9611,1923,81
9612,1923,79
9613,1923,83
9614,1923,39
9615,1923,42
9616,1924,41
9617,1924,83
9618,1924,80
9619,1924,37
9620,1924,42
9621,1925,40
9622,1925,37
9623,1925,41
9624,1925,38
9625,1925,79
9626,1926,83
9627,1926,84
9628,1926,42
9629,1926,40
9630,1926,79
9631,1927,37
9632,1927,82
9633,1927,84
9634,1927,83
9635,1927,39
9636,1928,84
9637,1928,39
9638,1928,37
9639,1928,82
9640,1928,42
9641,1929,83
9642,1929,41
9643,1929,42
9644,1929,40
9645,1929,80
9646,1930,80
9647,1930,81
9648,1930,79
9649,1930,39
9650,1930,83
9651,1931,42
9652,1931,83
9653,1931,81
9654,1931,79
9655,1931,37
9656,1932,37
9657,1932,80
9658,1932,83
9659,1932,38
9660,1932,81
9661,1933,38
9662,1933,40
9663,1933,37
9664,1933,39
9665,1933,80
9666,1934,38
9667,1934,79
9668,1934,83
9669,1934,41
9670,1934,81
9671,1935,84
9672,1935,82
9673,1935,38
9674,1935,39
9675,1935,41
9676,1936,38
9677,1936,37
9678,1936,42
9679,1936,40
9680,1936,39
9681,1937,41
9682,1937,79
9683,1937,82
9684,1937,40
9685,1937,38
9686,1938,79
9687,1938,39
9688,1938,38
9689,1938,83
9690,1938,41
9691,1939,82
9692,1939,80
9693,1939,84
9694,1939,39
9695,1939,81
9696,1940,84
9697,1940,42
9698,1940,82
9699,1940,83
9700,1940,39
9701,1941,40
9702,1941,83
9703,1941,38
9704,1941,82
9705,1941,80
9706,1942,80
9707,1942,39
9708,1942,42
9709,1942,38
9710,1942,82
9711,1943,42
9712,1943,39
9713,1943,81
9714,1943,83
9715,1943,41
9716,1944,38
9717,1944,81
9718,1944,82
9719,1944,79
9720,1944,40
9721,1945,83
9722,1945,82
9723,1945,80
9724,1945,42
9725,1945,40
9726,1946,42
9727,1946,37
9728,1946,40
9729,1946,39
9730,1946,80
9731,1947,79
9732,1947,84
9733,1947,80
9734,1947,81
9735,1947,83
9736,1948,38
9737,1948,82
9738,1948,80
9739,1948,83
9740,1948,40
9741,1949,39
9742,1949,83
9743,1949,80
9744,1949,81
9745,1949,41
9746,1950,39
9747,1950,38
9748,1950,81
9749,1950,37
9750,1950,80
9751,1951,40
9752,1951,81
9753,1951,38
9754,1951,79
9755,1951,42
9756,1952,39
9757,1952,79
9758,1952,84
9759,1952,40
9760,1952,42
9761,1953,38
9762,1953,82
9763,1953,83
9764,1953,79
9765,1953,39
9766,1954,80
9767,1954,84
9768,1954,38
9769,1954,81
9770,1954,37
9771,1955,82
9772,1955,38
9773,1955,81
9774,1955,42
9775,1955,37
9776,1956,83
9777,1956,38
9778,1956,84
9779,1956,39
9780,1956,37
9781,1957,40
9782,1957,41
9783,1957,79
9784,1957,80
9785,1957,82
9786,1958,39
9787,1958,80
9788,1958,83
9789,1958,41
9790,1958,42
9791,1959,80
9792,1959,38
9793,1959,84
9794,1959,81
9795,1959,82
9796,1960,42
9797,1960,37
9798,1960,82
9799,1960,40
9800,1960,80
9801,1961,39
9802,1961,80
9803,1961,79
9804,1961,81
9805,1961,40
9806,1962,40
9807,1962,81
9808,1962,84
9809,1962,80
9810,1962,82
9811,1963,79
9812,1963,42
9813,1963,80
9814,1963,41
9815,1963,81
9816,1964,80
9817,1964,81
9818,1964,83
9819,1964,84
9820,1964,41
9821,1965,37
9822,1965,83
9823,1965,40
9824,1965,41
9825,1965,42
9826,1966,37
9827,1966,81
9828,1966,42
9829,1966,41
9830,1966,83
9831,1967,83
9832,1967,38
9833,1967,81
9834,1967,39
9835,1967,42
9836,1968,39
9837,1968,38
9838,1968,80
9839,1968,79
9840,1968,40
9841,1969,83
9842,1969,79
9843,1969,39
9844,1969,38
9845,1969,81
9846,1970,37
9847,1970,80
9848,1970,79
9849,1970,82
9850,1970,81
9851,1971,38
9852,1971,82
9853,1971,40
9854,1971,37
9855,1971,42
9856,1972,83
9857,1972,81
9858,1972,80
9859,1972,84
9860,1972,40
9861,1973,42
9862,1973,80
9863,1973,40
9864,1973,38
9865,1973,84
9866,1974,37
9867,1974,84
9868,1974,39
9869,1974,79
9870,1974,38
9871,1975,81
9872,1975,40
9873,1975,79
9874,1975,82
9875,1975,39
9876,1976,83
9877,1976,39
9878,1976,84
9879,1976,82
9880,1976,40
9881,1977,83
9882,1977,79
9883,1977,41
9884,1977,80
9885,1977,40
9886,1978,39
9887,1978,42
9888,1978,40
9889,1978,84
9890,1978,82
9891,1979,41
9892,1979,39
9893,1979,38
9894,1979,80
9895,1979,37
9896,1980,84
9897,1980,79
9898,1980,41
9899,1980,42
9900,1980,80
9901,1981,79
9902,1981,82
9903,1981,38
9904,1981,84
9905,1981,39
9906,1982,79
9907,1982,39
9908,1982,80
9909,1982,83
9910,1982,38
9911,1983,37
9912,1983,40
9913,1983,38
9914,1983,84
9915,1983,39
9916,1984,39
9917,1984,82
9918,1984,84
9919,1984,83
9920,1984,79
9921,1985,37
9922,1985,79
9923,1985,42
9924,1985,82
9925,1985,81
9926,1986,41
9927,1986,39
9928,1986,38
9929,1986,79
9930,1986,84
9931,1987,84
9932,1987,39
9933,1987,82
9934,1987,79
9935,1987,40
9936,1988,37
9937,1988,80
9938,1988,42
9939,1988,84
9940,1988,79
9941,1989,42
9942,1989,81
9943,1989,84
9944,1989,79
9945,1989,82
9946,1990,81
9947,1990,83
9948,1990,38
9949,1990,41
9950,1990,82
9951,1991,80
9952,1991,84
9953,1991,81
9954,1991,37
9955,1991,41
9956,1992,38
9957,1992,42
9958,1992,37
9959,1992,79
9960,1992,81
9961,1993,82
9962,1993,39
9963,1993,38
9964,1993,80
9965,1993,79
9966,1994,39
9967,1994,40
9968,1994,37
9969,1994,79
9970,1994,38
9971,1995,80
9972,1995,37
9973,1995,81
9974,1995,83
9975,1995,84
9976,1996,40
9977,1996,81
9978,1996,41
9979,1996,84
9980,1996,79
9981,1997,79
9982,1997,42
9983,1997,81
9984,1997,83
9985,1997,38
9986,1998,40
9987,1998,39
9988,1998,82
9989,1998,80
9990,1998,81
9991,1999,39
9992,1999,80
9993,1999,42
9994,1999,83
9995,1999,84
9996,2000,37
9997,2000,81
9998,2000,42
9999,2000,83
10000,2000,41
10001,2001,40
10002,2001,37
10003,2001,38
10004,2001,39
10005,2001,79
10006,2002,41
10007,2002,83
10008,2002,38
10009,2002,80
10010,2002,39
