id_frequencia,id_matricula,data_aula,status_presenca
6464,1966,2025-10-15,Presente
6465,1966,2025-10-08,Ausente
6466,2349,2025-11-05,Presente
6467,2349,2025-10-29,Presente
6468,2349,2025-10-22,Ausente
6469,2349,2025-10-15,Ausente
6470,2349,2025-10-08,Ausente
6471,2541,2025-11-05,Presente
6472,2541,2025-10-29,Presente
6473,2541,2025-10-22,Presente
6474,2541,2025-10-15,Presente
6475,2541,2025-10-08,Presente
6476,3318,2025-11-05,Presente
6477,3318,2025-10-29,Ausente
6478,3318,2025-10-22,Presente
6479,3318,2025-10-15,Ausente
6480,3318,2025-10-08,Presente
6481,7671,2025-11-05,Presente
6482,7671,2025-10-29,Presente
6483,7671,2025-10-22,Ausente
6484,7671,2025-10-15,Presente
6485,7671,2025-10-08,Ausente
6486,7769,2025-11-05,Presente
6487,7769,2025-10-29,Ausente
6488,7769,2025-10-22,Presente
6489,7769,2025-10-15,Ausente
6490,7769,2025-10-08,Presente
6491,7098,2025-11-05,Presente
6492,7098,2025-10-29,Presente
6493,7098,2025-10-22,Presente
6494,7098,2025-10-15,Ausente
6495,7098,2025-10-08,Presente
6496,6591,2025-11-05,Ausente
6497,6591,2025-10-29,Presente
6498,6591,2025-10-22,Presente
6499,6591,2025-10-15,Presente
6500,6591,2025-10-08,Presente
6501,8044,2025-11-05,Presente
6502,8044,2025-10-29,Presente
6503,8044,2025-10-22,Presente
6504,8044,2025-10-15,Presente
6505,8044,2025-10-08,Presente
6506,1825,2025-11-05,Presente
6507,1825,2025-10-29,Presente
6508,1825,2025-10-22,Ausente
6509,1825,2025-10-15,Ausente
6510,1825,2025-10-08,Presente
6511,4821,2025-11-05,Presente
6512,4821,2025-10-29,Presente
6513,4821,2025-10-22,Presente
6514,4821,2025-10-15,Presente
6515,4821,2025-10-08,Presente
6516,9105,2025-11-05,Presente
6517,9105,2025-10-29,Presente
6518,9105,2025-10-22,Presente
6519,9105,2025-10-15,Presente
6520,9105,2025-10-08,Presente
6521,9770,2025-11-05,Ausente
6522,9770,2025-10-29,Presente
6523,9770,2025-10-22,Presente
6524,9770,2025-10-15,Presente
6525,9770,2025-10-08,Presente
6526,6044,2025-11-05,Presente
6527,6044,2025-10-29,Presente
6528,6044,2025-10-22,Presente
6529,6044,2025-10-15,Presente
6530,6044,2025-10-08,Presente
6531,8803,2025-11-05,Ausente
6532,8803,2025-10-29,Presente
6533,8803,2025-10-22,Ausente
6534,8803,2025-10-15,Presente
6535,8803,2025-10-08,Presente
6536,4044,2025-11-05,Presente
6537,4044,2025-10-29,Presente
6538,4044,2025-10-22,Presente
6539,4044,2025-10-15,Presente
6540,4044,2025-10-08,Presente
6541,1719,2025-11-05,Ausente
6542,1719,2025-10-29,Presente
6543,1719,2025-10-22,Presente
6544,1719,2025-10-15,Ausente
6545,1719,2025-10-08,Presente
6546,9371,2025-11-05,Presente
6547,9371,2025-10-29,Presente
6548,9371,2025-10-22,Presente
6549,9371,2025-10-15,Ausente
6550,9371,2025-10-08,Ausente
6551,442,2025-11-05,Presente
6552,442,2025-10-29,Presente
6553,442,2025-10-22,Presente
6554,442,2025-10-15,Presente
6555,442,2025-10-08,Ausente
6556,5044,2025-11-05,Presente
6557,5044,2025-10-29,Presente
6558,5044,2025-10-22,Ausente
6559,5044,2025-10-15,Ausente
6560,5044,2025-10-08,Presente
6561,7406,2025-11-05,Presente
6562,7406,2025-10-29,Presente
6563,7406,2025-10-22,Ausente
6564,7406,2025-10-15,Ausente
6565,7406,2025-10-08,Ausente
6566,5152,2025-11-05,Presente
6567,5152,2025-10-29,Presente
6568,5152,2025-10-22,Presente
6569,5152,2025-10-15,Presente
6570,5152,2025-10-08,Presente
6571,1584,2025-11-05,Ausente
6572,1584,2025-10-29,Presente
6573,1584,2025-10-22,Presente
6574,1584,2025-10-15,Presente
6575,1584,2025-10-08,Ausente
6576,8513,2025-11-05,Presente
6577,8513,2025-10-29,Presente
6578,8513,2025-10-22,Presente
6579,8513,2025-10-15,Ausente
6580,8513,2025-10-08,Presente
6581,9756,2025-11-05,Presente
6582,9756,2025-10-29,Presente
6583,9756,2025-10-22,Presente
6584,9756,2025-10-15,Presente
6585,9756,2025-10-08,Presente
6586,4874,2025-11-05,Presente
6587,4874,2025-10-29,Presente
6588,4874,2025-10-22,Presente
6589,4874,2025-10-15,Presente
6590,4874,2025-10-08,Presente
6591,145,2025-11-05,Presente
6592,145,2025-10-29,Ausente
6593,145,2025-10-22,Presente
6594,145,2025-10-15,Presente
6595,145,2025-10-08,Presente
6596,4573,2025-11-05,Ausente
6597,4573,2025-10-29,Presente
6598,4573,2025-10-22,Presente
6599,4573,2025-10-15,Presente
6600,4573,2025-10-08,Presente
6601,6814,2025-11-05,Ausente
6602,6814,2025-10-29,Presente
6603,6814,2025-10-22,Presente
6604,6814,2025-10-15,Ausente
6605,6814,2025-10-08,Presente
6606,3777,2025-11-05,Presente
6607,3777,2025-10-29,Presente
6608,3777,2025-10-22,Presente
6609,3777,2025-10-15,Presente
6610,3777,2025-10-08,Presente
6611,801,2025-11-05,Presente
6612,801,2025-10-29,Presente
6613,801,2025-10-22,Presente
6614,801,2025-10-15,Ausente
6615,801,2025-10-08,Presente
6616,3679,2025-11-05,Ausente
6617,3679,2025-10-29,Presente
6618,3679,2025-10-22,Presente
6619,3679,2025-10-15,Presente
6620,3679,2025-10-08,Ausente
6621,8857,2025-11-05,Presente
6622,8857,2025-10-29,Presente
6623,8857,2025-10-22,Ausente
6624,8857,2025-10-15,Ausente
6625,8857,2025-10-08,Ausente
6626,903,2025-11-05,Ausente
6627,903,2025-10-29,Presente
6628,903,2025-10-22,Ausente
6629,903,2025-10-15,Presente
6630,903,2025-10-08,Presente
6631,4422,2025-11-05,Presente
6632,4422,2025-10-29,Presente
6633,4422,2025-10-22,Presente
6634,4422,2025-10-15,Presente
6635,4422,2025-10-08,Ausente
6636,4439,2025-11-05,Presente
6637,4439,2025-10-29,Presente
6638,4439,2025-10-22,Presente
6639,4439,2025-10-15,Presente
6640,4439,2025-10-08,Presente
6641,1736,2025-11-05,Presente
6642,1736,2025-10-29,Presente
6643,1736,2025-10-22,Ausente
6644,1736,2025-10-15,Presente
6645,1736,2025-10-08,Presente
6646,536,2025-11-05,Presente
6647,536,2025-10-29,Ausente
6648,536,2025-10-22,Ausente
6649,536,2025-10-15,Ausente
6650,536,2025-10-08,Ausente
6651,2881,2025-11-05,Presente
6652,2881,2025-10-29,Ausente
6653,2881,2025-10-22,Presente
6654,2881,2025-10-15,Presente
6655,2881,2025-10-08,Presente
6656,944,2025-11-05,Presente
6657,944,2025-10-29,Presente
6658,944,2025-10-22,Presente
6659,944,2025-10-15,Presente
6660,944,2025-10-08,Ausente
6661,2157,2025-11-05,Ausente
6662,2157,2025-10-29,Presente
6663,2157,2025-10-22,Presente
6664,2157,2025-10-15,Presente
6665,2157,2025-10-08,Presente
6666,9929,2025-11-05,Ausente
6667,9929,2025-10-29,Presente
6668,9929,2025-10-22,Presente
6669,9929,2025-10-15,Presente
6670,9929,2025-10-08,Presente
6671,2578,2025-11-05,Presente
6672,2578,2025-10-29,Ausente
6673,2578,2025-10-22,Presente
6674,2578,2025-10-15,Presente
6675,2578,2025-10-08,Presente
6676,1594,2025-11-05,Presente
6677,1594,2025-10-29,Presente
6678,1594,2025-10-22,Presente
6679,1594,2025-10-15,Presente
6680,1594,2025-10-08,Presente
6681,1159,2025-11-05,Presente
6682,1159,2025-10-29,Presente
6683,1159,2025-10-22,Ausente
6684,1159,2025-10-15,Presente
6685,1159,2025-10-08,Presente
6686,2612,2025-11-05,Presente
6687,2612,2025-10-29,Presente
6688,2612,2025-10-22,Presente
6689,2612,2025-10-15,Presente
6690,2612,2025-10-08,Presente
6691,3644,2025-11-05,Ausente
6692,3644,2025-10-29,Presente
6693,3644,2025-10-22,Presente
6694,3644,2025-10-15,Ausente
6695,3644,2025-10-08,Presente
6696,2929,2025-11-05,Presente
6697,2929,2025-10-29,Presente
6698,2929,2025-10-22,Presente
6699,2929,2025-10-15,Presente
6700,2929,2025-10-08,Presente
6701,3783,2025-11-05,Presente
6702,3783,2025-10-29,Ausente
6703,3783,2025-10-22,Presente
6704,3783,2025-10-15,Presente
6705,3783,2025-10-08,Ausente
6706,3098,2025-11-05,Presente
6707,3098,2025-10-29,Ausente
6708,3098,2025-10-22,Ausente
6709,3098,2025-10-15,Presente
6710,3098,2025-10-08,Presente
6711,7802,2025-11-05,Ausente
6712,7802,2025-10-29,Presente
6713,7802,2025-10-22,Presente
6714,7802,2025-10-15,Presente
6715,7802,2025-10-08,Presente
6716,6908,2025-11-05,Presente
6717,6908,2025-10-29,Presente
6718,6908,2025-10-22,Ausente
6719,6908,2025-10-15,Presente
6720,6908,2025-10-08,Presente
6721,5519,2025-11-05,Presente
6722,5519,2025-10-29,Presente
6723,5519,2025-10-22,Presente
6724,5519,2025-10-15,Ausente
6725,5519,2025-10-08,Presente
6726,5283,2025-11-05,Presente
6727,5283,2025-10-29,Presente
6728,5283,2025-10-22,Ausente
6729,5283,2025-10-15,Ausente
6730,5283,2025-10-08,Presente
6731,4969,2025-11-05,Presente
6732,4969,2025-10-29,Presente
6733,4969,2025-10-22,Presente
6734,4969,2025-10-15,Presente
6735,4969,2025-10-08,Presente
6736,5306,2025-11-05,Presente
6737,5306,2025-10-29,Presente
6738,5306,2025-10-22,Ausente
6739,5306,2025-10-15,Ausente
6740,5306,2025-10-08,Ausente
6741,9517,2025-11-05,Presente
6742,9517,2025-10-29,Ausente
6743,9517,2025-10-22,Ausente
6744,9517,2025-10-15,Presente
6745,9517,2025-10-08,Ausente
6746,3956,2025-11-05,Presente
6747,3956,2025-10-29,Ausente
6748,3956,2025-10-22,Presente
6749,3956,2025-10-15,Ausente
6750,3956,2025-10-08,Presente
6751,8788,2025-11-05,Presente
6752,8788,2025-10-29,Presente
6753,8788,2025-10-22,Presente
6754,8788,2025-10-15,Presente
6755,8788,2025-10-08,Presente
6756,8717,2025-11-05,Presente
6757,8717,2025-10-29,Ausente
6758,8717,2025-10-22,Presente
6759,8717,2025-10-15,Presente
6760,8717,2025-10-08,Presente
6761,5652,2025-11-05,Presente
6762,5652,2025-10-29,Ausente
6763,5652,2025-10-22,Presente
6764,5652,2025-10-15,Ausente
6765,5652,2025-10-08,Ausente
6766,61,2025-11-05,Presente
6767,61,2025-10-29,Ausente
6768,61,2025-10-22,Presente
6769,61,2025-10-15,Presente
6770,61,2025-10-08,Presente
6771,3306,2025-11-05,Ausente
6772,3306,2025-10-29,Presente
6773,3306,2025-10-22,Presente
6774,3306,2025-10-15,Presente
6775,3306,2025-10-08,Ausente
6776,4675,2025-11-05,Presente
6777,4675,2025-10-29,Presente
6778,4675,2025-10-22,Presente
6779,4675,2025-10-15,Ausente
6780,4675,2025-10-08,Presente
6781,2706,2025-11-05,Presente
6782,2706,2025-10-29,Presente
6783,2706,2025-10-22,Ausente
6784,2706,2025-10-15,Presente
6785,2706,2025-10-08,Ausente
6786,9080,2025-11-05,Ausente
6787,9080,2025-10-29,Presente
6788,9080,2025-10-22,Presente
6789,9080,2025-10-15,Presente
6790,9080,2025-10-08,Presente
6791,6343,2025-11-05,Presente
6792,6343,2025-10-29,Presente
6793,6343,2025-10-22,Presente
6794,6343,2025-10-15,Presente
6795,6343,2025-10-08,Presente
6796,8333,2025-11-05,Presente
6797,8333,2025-10-29,Presente
6798,8333,2025-10-22,Ausente
6799,8333,2025-10-15,Presente
6800,8333,2025-10-08,Ausente
6801,3765,2025-11-05,Presente
6802,3765,2025-10-29,Ausente
6803,3765,2025-10-22,Presente
6804,3765,2025-10-15,Presente
6805,3765,2025-10-08,Presente
6806,5414,2025-11-05,Presente
6807,5414,2025-10-29,Presente
6808,5414,2025-10-22,Presente
6809,5414,2025-10-15,Presente
6810,5414,2025-10-08,Presente
6811,7329,2025-11-05,Ausente
6812,7329,2025-10-29,Presente
6813,7329,2025-10-22,Presente
6814,7329,2025-10-15,Presente
6815,7329,2025-10-08,Presente
6816,4666,2025-11-05,Presente
6817,4666,2025-10-29,Presente
6818,4666,2025-10-22,Presente
6819,4666,2025-10-15,Ausente
6820,4666,2025-10-08,Ausente
6821,2515,2025-11-05,Presente
6822,2515,2025-10-29,Presente
6823,2515,2025-10-22,Ausente
6824,2515,2025-10-15,Presente
6825,2515,2025-10-08,Presente
6826,2049,2025-11-05,Presente
6827,2049,2025-10-29,Presente
6828,2049,2025-10-22,Presente
6829,2049,2025-10-15,Ausente
6830,2049,2025-10-08,Ausente
6831,9608,2025-11-05,Presente
6832,9608,2025-10-29,Presente
6833,9608,2025-10-22,Presente
6834,9608,2025-10-15,Presente
6835,9608,2025-10-08,Presente
6836,7763,2025-11-05,Ausente
6837,7763,2025-10-29,Presente
6838,7763,2025-10-22,Presente
6839,7763,2025-10-15,Presente
6840,7763,2025-10-08,Presente
6841,4499,2025-11-05,Presente
6842,4499,2025-10-29,Ausente
6843,4499,2025-10-22,Presente
6844,4499,2025-10-15,Presente
6845,4499,2025-10-08,Presente
6846,9850,2025-11-05,Ausente
6847,9850,2025-10-29,Presente
6848,9850,2025-10-22,Ausente
6849,9850,2025-10-15,Ausente
6850,9850,2025-10-08,Ausente
6851,8607,2025-11-05,Ausente
6852,8607,2025-10-29,Presente
6853,8607,2025-10-22,Presente
6854,8607,2025-10-15,Presente
6855,8607,2025-10-08,Presente
6856,8057,2025-11-05,Ausente
6857,8057,2025-10-29,Ausente
6858,8057,2025-10-22,Presente
6859,8057,2025-10-15,Presente
6860,8057,2025-10-08,Presente
6861,10005,2025-11-05,Ausente
6862,10005,2025-10-29,Presente
6863,10005,2025-10-22,Ausente
6864,10005,2025-10-15,Ausente
6865,10005,2025-10-08,Presente
6866,5832,2025-11-05,Ausente
6867,5832,2025-10-29,Presente
6868,5832,2025-10-22,Presente
6869,5832,2025-10-15,Presente
6870,5832,2025-10-08,Ausente
6871,8598,2025-11-05,Presente
6872,8598,2025-10-29,Presente
6873,8598,2025-10-22,Presente
6874,8598,2025-10-15,Presente
6875,8598,2025-10-08,Presente
6876,2680,2025-11-05,Presente
6877,2680,2025-10-29,Presente
6878,2680,2025-10-22,Ausente
6879,2680,2025-10-15,Presente
6880,2680,2025-10-08,Presente
6881,838,2025-11-05,Presente
6882,838,2025-10-29,Ausente
6883,838,2025-10-22,Presente
6884,838,2025-10-15,Ausente
6885,838,2025-10-08,Presente
6886,2818,2025-11-05,Presente
6887,2818,2025-10-29,Ausente
6888,2818,2025-10-22,Presente
6889,2818,2025-10-15,Ausente
6890,2818,2025-10-08,Presente
6891,9145,2025-11-05,Presente
6892,9145,2025-10-29,Presente
6893,9145,2025-10-22,Presente
6894,9145,2025-10-15,Presente
6895,9145,2025-10-08,Presente
6896,3573,2025-11-05,Presente
6897,3573,2025-10-29,Ausente
6898,3573,2025-10-22,Presente
6899,3573,2025-10-15,Ausente
6900,3573,2025-10-08,Presente
6901,2644,2025-11-05,Presente
6902,2644,2025-10-29,Presente
6903,2644,2025-10-22,Presente
6904,2644,2025-10-15,Presente
6905,2644,2025-10-08,Presente
6906,2839,2025-11-05,Presente
6907,2839,2025-10-29,Presente
6908,2839,2025-10-22,Presente
6909,2839,2025-10-15,Ausente
6910,2839,2025-10-08,Presente
6911,1604,2025-11-05,Presente
6912,1604,2025-10-29,Presente
6913,1604,2025-10-22,Presente
6914,1604,2025-10-15,Presente
6915,1604,2025-10-08,Presente
6916,6503,2025-11-05,Presente
6917,6503,2025-10-29,Presente
6918,6503,2025-10-22,Presente
6919,6503,2025-10-15,Presente
6920,6503,2025-10-08,Presente
6921,3855,2025-11-05,Presente
6922,3855,2025-10-29,Presente
6923,3855,2025-10-22,Presente
6924,3855,2025-10-15,Presente
6925,3855,2025-10-08,Presente
6926,2214,2025-11-05,Presente
6927,2214,2025-10-29,Presente
6928,2214,2025-10-22,Ausente
6929,2214,2025-10-15,Presente
6930,2214,2025-10-08,Presente
6931,8928,2025-11-05,Presente
6932,8928,2025-10-29,Presente
6933,8928,2025-10-22,Presente
6934,8928,2025-10-15,Presente
6935,8928,2025-10-08,Presente
6936,2051,2025-11-05,Presente
6937,2051,2025-10-29,Presente
6938,2051,2025-10-22,Ausente
6939,2051,2025-10-15,Presente
6940,2051,2025-10-08,Ausente
6941,5367,2025-11-05,Presente
6942,5367,2025-10-29,Presente
6943,5367,2025-10-22,Ausente
6944,5367,2025-10-15,Presente
6945,5367,2025-10-08,Presente
6946,7616,2025-11-05,Presente
6947,7616,2025-10-29,Presente
6948,7616,2025-10-22,Presente
6949,7616,2025-10-15,Presente
6950,7616,2025-10-08,Presente
6951,4587,2025-11-05,Presente
6952,4587,2025-10-29,Ausente
6953,4587,2025-10-22,Presente
6954,4587,2025-10-15,Presente
6955,4587,2025-10-08,Presente
6956,3243,2025-11-05,Presente
6957,3243,2025-10-29,Presente
6958,3243,2025-10-22,Ausente
6959,3243,2025-10-15,Presente
6960,3243,2025-10-08,Presente
6961,8510,2025-11-05,Ausente
6962,8510,2025-10-29,Presente
6963,8510,2025-10-22,Presente
6964,8510,2025-10-15,Ausente
6965,8510,2025-10-08,Presente
6966,6808,2025-11-05,Presente
6967,6808,2025-10-29,Presente
6968,6808,2025-10-22,Presente
6969,6808,2025-10-15,Presente
6970,6808,2025-10-08,Presente
6971,1288,2025-11-05,Ausente
6972,1288,2025-10-29,Presente
6973,1288,2025-10-22,Presente
6974,1288,2025-10-15,Presente
6975,1288,2025-10-08,Presente
6976,7000,2025-11-05,Presente
6977,7000,2025-10-29,Presente
6978,7000,2025-10-22,Presente
6979,7000,2025-10-15,Presente
6980,7000,2025-10-08,Presente
6981,734,2025-11-05,Presente
6982,734,2025-10-29,Presente
6983,734,2025-10-22,Presente
6984,734,2025-10-15,Presente
6985,734,2025-10-08,Ausente
6986,652,2025-11-05,Presente
6987,652,2025-10-29,Presente
6988,652,2025-10-22,Presente
6989,652,2025-10-15,Presente
6990,652,2025-10-08,Presente
6991,2785,2025-11-05,Presente
6992,2785,2025-10-29,Presente
6993,2785,2025-10-22,Presente
6994,2785,2025-10-15,Presente
6995,2785,2025-10-08,Presente
6996,2052,2025-11-05,Presente
6997,2052,2025-10-29,Presente
6998,2052,2025-10-22,Presente
6999,2052,2025-10-15,Presente
7000,2052,2025-10-08,Ausente
7001,5008,2025-11-05,Presente
7002,5008,2025-10-29,Presente
7003,5008,2025-10-22,Presente
7004,5008,2025-10-15,Presente
7005,5008,2025-10-08,Presente
7006,8913,2025-11-05,Ausente
7007,8913,2025-10-29,Ausente
7008,8913,2025-10-22,Presente
7009,8913,2025-10-15,Presente
7010,8913,2025-10-08,Presente
7011,7005,2025-11-05,Presente
7012,7005,2025-10-29,Presente
7013,7005,2025-10-22,Presente
7014,7005,2025-10-15,Presente
7015,7005,2025-10-08,Presente
7016,3544,2025-11-05,Presente
7017,3544,2025-10-29,Ausente
7018,3544,2025-10-22,Presente
7019,3544,2025-10-15,Presente
7020,3544,2025-10-08,Presente
7021,4511,2025-11-05,Presente
7022,4511,2025-10-29,Presente
7023,4511,2025-10-22,Ausente
7024,4511,2025-10-15,Presente
7025,4511,2025-10-08,Presente
7026,7498,2025-11-05,Presente
7027,7498,2025-10-29,Presente
7028,7498,2025-10-22,Presente
7029,7498,2025-10-15,Ausente
7030,7498,2025-10-08,Presente
7031,7947,2025-11-05,Presente
7032,7947,2025-10-29,Presente
7033,7947,2025-10-22,Presente
7034,7947,2025-10-15,Presente
7035,7947,2025-10-08,Presente
7036,1793,2025-11-05,Presente
7037,1793,2025-10-29,Presente
7038,1793,2025-10-22,Presente
7039,1793,2025-10-15,Presente
7040,1793,2025-10-08,Ausente
7041,3071,2025-11-05,Presente
7042,3071,2025-10-29,Ausente
7043,3071,2025-10-22,Presente
7044,3071,2025-10-15,Presente
7045,3071,2025-10-08,Presente
7046,2113,2025-11-05,Presente
7047,2113,2025-10-29,Presente
7048,2113,2025-10-22,Presente
7049,2113,2025-10-15,Ausente
7050,2113,2025-10-08,Presente
7051,5948,2025-11-05,Presente
7052,5948,2025-10-29,Presente
7053,5948,2025-10-22,Ausente
7054,5948,2025-10-15,Presente
7055,5948,2025-10-08,Presente
7056,1293,2025-11-05,Ausente
7057,1293,2025-10-29,Presente
7058,1293,2025-10-22,Presente
7059,1293,2025-10-15,Presente
7060,1293,2025-10-08,Presente
7061,368,2025-11-05,Presente
7062,368,2025-10-29,Presente
7063,368,2025-10-22,Presente
7064,368,2025-10-15,Presente
7065,368,2025-10-08,Presente
7066,473,2025-11-05,Presente
7067,473,2025-10-29,Ausente
7068,473,2025-10-22,Presente
7069,473,2025-10-15,Presente
7070,473,2025-10-08,Presente
7071,4332,2025-11-05,Ausente
7072,4332,2025-10-29,Ausente
7073,4332,2025-10-22,Presente
7074,4332,2025-10-15,Presente
7075,4332,2025-10-08,Presente
7076,9436,2025-11-05,Presente
7077,9436,2025-10-29,Presente
7078,9436,2025-10-22,Ausente
7079,9436,2025-10-15,Presente
7080,9436,2025-10-08,Presente
7081,6733,2025-11-05,Presente
7082,6733,2025-10-29,Presente
7083,6733,2025-10-22,Presente
7084,6733,2025-10-15,Presente
7085,6733,2025-10-08,Presente
7086,7845,2025-11-05,Presente
7087,7845,2025-10-29,Presente
7088,7845,2025-10-22,Presente
7089,7845,2025-10-15,Presente
7090,7845,2025-10-08,Presente
7091,8592,2025-11-05,Presente
7092,8592,2025-10-29,Ausente
7093,8592,2025-10-22,Presente
7094,8592,2025-10-15,Presente
7095,8592,2025-10-08,Presente
7096,9676,2025-11-05,Ausente
7097,9676,2025-10-29,Presente
7098,9676,2025-10-22,Presente
7099,9676,2025-10-15,Presente
7100,9676,2025-10-08,Presente
7101,2845,2025-11-05,Presente
7102,2845,2025-10-29,Presente
7103,2845,2025-10-22,Presente
7104,2845,2025-10-15,Presente
7105,2845,2025-10-08,Presente
7106,8887,2025-11-05,Ausente
7107,8887,2025-10-29,Ausente
7108,8887,2025-10-22,Presente
7109,8887,2025-10-15,Presente
7110,8887,2025-10-08,Presente
7111,5266,2025-11-05,Presente
7112,5266,2025-10-29,Presente
7113,5266,2025-10-22,Presente
7114,5266,2025-10-15,Presente
7115,5266,2025-10-08,Ausente
7116,7199,2025-11-05,Presente
